Gene annotation was obtained at pseudomonas.com		###Release: pgd_r_17_1	Mean log2 count per million 																															
ID	name	annotation	b2b3_AvrRpt2	b2b3_Pto	chitin_Pto	Col-0_AvrRps4	Col-0_AvrRpt2	Col-0_D36E	Col-0_Pto	de_AvrRpt2	de_Pto	deps_AvrRpt2	deps_Pto	flg_Pto	KB_AvrRps4	KB_AvrRpt2	KB_D36E	KB_Pto	MM_Pto	Mock_Pto	npr1_AvrRpt2	npr1_Pto	pad4_AvrRpt2	pad4_Pto	ps_AvrRpt2	ps_Pto	rr_AvrRpt2	SA_Pto	sid2_AvrRpt2	sid2_Pto	spm_AvrRpt2	spm_Pto	stp_AvrRpt2	stp_Pto
PSPTO_0105		DNA-binding protein	5.874206989	5.539258699	5.776652746	6.08789406	5.673148263	5.735726258	5.32353331	5.213336938	5.556895165	5.242912766	5.795590469	5.558674631	7.002151563	7.093243077	6.946881025	6.974916353	5.973490832	5.570300649	5.586346118	5.540860343	5.826474405	5.508958812	5.437186335	5.941748138	5.193094431	5.4639994	5.680372564	5.746529605	5.369418491	5.609416155	6.242994841	5.581272881
PSPTO_0107		hypothetical protein	6.722848072	6.253873442	6.558422847	5.74746715	6.359160069	7.250127636	6.19112861	6.436600858	6.223696279	6.091442063	6.063766554	7.428509116	6.89815299	6.953026845	6.998608014	7.19527752	6.689303225	6.166246855	6.176717345	5.892175252	6.170415727	6.340980557	6.629742932	6.215273727	6.348222082	5.870259071	6.271838695	6.295807802	6.076249305	6.220341582	6.164593125	5.938313008
PSPTO_0109		hypothetical protein	5.885714257	5.790593959	5.841177338	5.775875511	6.112624658	6.817163327	5.540894202	5.659040579	5.747173421	5.680084134	5.178717504	7.069796082	7.22135335	7.377087376	5.917771839	7.864839743	6.410194581	5.459708064	5.449812207	5.293821147	5.589477868	5.480261088	5.253140493	5.492450639	5.742318037	5.813517287	5.360121734	5.161097047	5.554251939	5.46380878	6.276583234	6.501265543
PSPTO_0110		metallo-beta-lactamase superfamily protein	6.89930236	6.103687861	6.930819293	6.876181413	6.760599745	7.633760134	6.037542236	6.152864886	6.251672308	5.844415401	6.268141309	7.669241113	8.278634367	8.239794561	6.662611115	8.869501337	6.929906657	5.674101175	6.096818726	6.235242381	6.215356122	6.032384258	5.703493793	6.293655342	5.842589145	6.158099893	6.270945678	5.526669024	6.332669897	5.839384584	7.513200383	6.328539121
PSPTO_0111		sigma-54 dependent transcriptional regulator	4.659615726	5.089159244	4.697545689	5.094526785	4.752520318	5.199391733	4.879797319	4.909525086	5.235710016	5.03101815	5.209218	4.888038508	4.641354379	4.161646735	4.32284999	5.244440509	4.587699209	5.107556244	5.024225524	4.838757698	5.042157698	5.112207534	4.821186542	5.012297907	5.378132157	5.104129518	4.772878892	5.06572614	5.215849136	5.042081175	4.920224498	4.734414259
PSPTO_0112	xpt	xanthine phosphoribosyltransferase	5.975168068	5.925992896	5.742550219	5.488566063	5.687947599	2.316693767	5.82348195	5.825275493	5.303868391	5.992481517	5.325366013	4.930939112	5.090819778	4.45396554	4.157480833	4.725534936	4.061773703	5.72416065	5.831821022	5.848894298	5.758783329	5.809744027	5.495114118	5.894449545	5.369425958	5.639161521	5.643790668	5.706368254	6.105069564	6.060083026	5.623028555	5.927954671
PSPTO_0113	rep	ATP-dependent DNA helicase Rep	9.776071572	9.726190473	9.286721456	9.74135661	9.908551774	8.017159435	9.754312765	10.00459154	9.871343115	9.914864102	9.787144516	8.590312342	9.393214222	9.724483759	9.254528572	9.472441349	8.407286613	9.669603361	9.999510893	9.861109129	9.833467353	9.680802519	9.912266015	9.854372821	9.768530366	9.696936333	9.87198309	9.787368244	9.818396818	9.843234023	10.02751832	9.885587743
PSPTO_0114		GGDEF domain/EAL domain protein	7.312897963	7.632717341	7.033404658	7.178484799	7.220213324	5.628270079	7.590597774	7.463889597	7.662824385	7.68460219	7.663859224	6.929558031	7.048514208	7.477760557	6.813280423	7.146471632	6.322490955	7.447752717	7.72673038	7.586501137	7.490708898	7.686102379	7.580834843	7.840530409	7.52057598	7.049569706	7.320021844	7.678251345	7.377778947	7.768413024	7.063279202	7.725937005
PSPTO_0115		multidrug efflux protein NorA	5.162753699	5.377365497	5.117630347	5.05518474	5.113745799	5.538287904	4.931295546	4.906801205	4.478122474	5.04055862	4.912057654	6.203980994	6.64210233	6.970555343	7.066259455	6.895815697	6.132810111	4.928696398	4.670649418	4.500472825	4.958319405	5.060941554	5.127575269	5.095027326	5.403629466	4.406889016	5.027660806	4.825668906	5.033212782	4.594651945	4.866599199	5.199074462
PSPTO_0117		methyl-accepting chemotaxis protein	6.394221237	6.325994963	6.831339032	6.57526331	6.041345175	7.073390085	6.215427729	5.900073367	6.065430603	5.924661288	6.287239634	8.522502937	7.922790716	8.535943394	7.737473136	8.158873665	8.459232764	5.97157092	5.960111736	6.046163373	5.931087522	6.215750842	6.29288896	6.158028053	6.116445607	6.394690921	6.211458663	6.000231559	5.891531399	6.195845824	6.348538721	6.449157862
PSPTO_0118		Na/Pi cotransporter family protein	6.667189645	6.942398904	6.193045514	5.687258257	6.200766634	6.675607029	6.865535377	6.415527929	7.08922257	7.156056378	6.793736461	6.656821972	5.800331051	6.729525798	6.605286845	6.684613215	6.704334624	6.875592239	6.781216525	6.856915261	6.502664709	6.919566971	6.49143501	7.085020779	7.449302571	6.859571092	6.748335019	7.099207138	6.957917659	6.838779979	6.405516515	7.278004195
PSPTO_0119		"peptidase, M16 family"	7.812354132	7.088839846	7.651242307	7.187388942	7.575232985	8.457044668	6.933719715	7.261262865	7.117729823	7.362889373	6.900124862	7.691272193	6.677845157	6.699064787	6.337745411	7.109193454	7.087001312	6.685824174	7.105109978	7.141215389	7.038594241	6.888190623	6.754422862	7.005268827	7.3310293	7.047971742	7.113665223	6.977254302	7.190409982	7.07944452	8.218495201	7.303147568
PSPTO_0120		membrane protein	7.003782355	6.78387938	6.328515744	6.292718383	6.784805953	5.946845848	6.586027513	6.546436569	6.672376348	6.731294205	6.721205431	5.729245644	6.757344325	7.233348312	6.834103083	7.374041277	6.558040594	6.407385418	6.73781139	6.909746451	6.63776681	6.596587203	6.528043863	6.598155422	6.702422122	6.212926967	6.684868967	6.556744114	6.956915652	6.631582485	7.102939643	6.590063891
PSPTO_0121		membrane protein	7.609855133	7.691805239	7.110261315	7.020371572	7.446610783	7.030726419	7.367667406	7.536686022	7.422145228	7.464866362	7.505222731	6.927777916	7.218163376	7.272017981	6.923709374	7.171293809	6.893536191	7.13234107	7.464983439	7.51786824	7.310611536	7.337011318	7.528600139	7.515778212	7.553586173	7.30396113	7.395198303	7.241937408	7.517835914	7.472967195	7.445566469	7.420115245
PSPTO_0125	argH	argininosuccinate lyase	9.091160625	9.202539509	9.285810244	9.198277193	9.282905419	8.847186347	9.383016234	9.455593898	9.434697589	9.331953937	9.474665168	8.869007853	8.862807318	9.037678032	8.658118844	8.967034081	8.627245969	9.34468201	9.334753121	9.34784354	9.545625616	9.531722642	9.569695947	9.538470369	8.959649233	9.017974945	9.358555979	9.368452984	9.166879688	9.274378365	9.23422178	9.322181669
PSPTO_0126		alginate biosynthesis protein AlgZ/FimS	5.530920236	4.650253102	5.678674488	5.398190368	5.272699703	7.089034242	4.985358539	5.186757925	4.887391476	4.780281643	4.603224912	7.435565924	6.12573473	5.879026261	6.1539492	5.653958193	6.212648093	4.884699886	4.711579238	4.704828646	5.08362853	5.021453331	4.93312566	4.996476291	5.09550462	4.995012951	5.112961952	5.045908256	5.28674826	4.943729967	5.307249136	4.962273831
PSPTO_0127	algR	alginate biosynthesis regulatory protein AlgR	7.74197458	7.599101495	7.895305622	7.985797608	7.893424829	8.588928285	7.570229765	7.580449134	7.514305049	7.572679914	7.462459484	8.68821387	7.122401224	7.060177765	6.932671872	7.636274243	7.479461066	7.530401069	7.747195027	7.655417084	7.724982302	7.675055077	7.498336341	7.400583488	7.768423923	7.553510347	7.748981678	7.713542357	7.695816173	7.602383565	8.388287968	7.718250745
PSPTO_0128	hemC	porphobilinogen deaminase	7.468367681	7.558772329	6.950685663	7.33389235	7.370851458	7.226114635	7.032364818	7.220108143	7.221773571	7.354410957	7.215299001	6.619500867	6.891701294	6.769903242	6.604168762	6.933193394	6.525353698	6.954627335	7.248502174	7.181308876	7.240385141	7.144671622	7.249445532	7.417155723	7.311606002	7.079555636	7.301193363	6.944103932	7.530552627	7.14125342	7.37766739	7.355736874
PSPTO_0129	hemD	uroporphyrinogen-III synthase	7.133707797	6.549353332	6.311082997	5.977902051	6.773295247	7.246678298	6.216814906	6.705895629	6.430617107	6.191329053	6.175739094	6.661511939	6.709374811	6.79530116	6.728901393	6.786983944	7.003623362	6.015223418	6.300562633	6.148218242	6.584427152	6.345011003	6.14689444	6.431709494	6.321853479	5.807256634	6.306952921	6.504684882	6.57013513	6.267984796	7.377942602	6.879705703
PSPTO_0130		uroporphyrin-III C-methyltransferase	8.49753273	8.067216146	8.164977404	8.340596741	8.568486578	8.560909076	8.139748679	8.312802564	8.225416221	8.402112758	8.167274065	8.119241631	8.462519874	8.357879892	8.178923257	8.460590507	8.301916964	8.083703373	8.148894005	8.053705113	8.091627312	8.029251103	8.008623758	8.148899429	8.242198221	8.089852605	8.44474274	8.138391569	8.301324274	8.125765187	9.289797435	8.586007778
PSPTO_0131		hemY protein	8.263422156	7.987602899	7.500892577	7.74838874	8.032897289	7.680011374	7.884358313	7.935860332	7.748117425	7.972235265	7.560853335	7.835194355	8.304851173	8.33196626	8.155405204	8.178197552	8.087086367	7.684796665	7.67359363	7.67206374	7.475633891	7.643273014	7.587689199	7.700292637	8.275242975	7.549166505	7.587673634	7.724337979	8.06010723	7.833883855	8.397503131	8.127825808
PSPTO_0134	algQ	transcriptional regulator AlgQ	7.662695603	7.643986091	7.932305867	7.419481038	7.665320696	8.209618087	7.592410697	7.452939469	7.51765912	7.713919922	7.519126045	8.396631708	8.583030781	8.710145723	8.147219007	8.641597387	9.267259733	7.403805743	7.427024443	7.569675282	7.612888241	7.688171208	7.790573755	7.849577902	7.371529495	7.538233371	7.816656068	7.774922347	7.595269358	7.56680327	7.837404586	7.917407157
PSPTO_0135		FKBP-type peptidyl-prolyl cis-trans isomerase	6.685408479	6.856230699	6.290828663	7.013767654	6.69445199	6.429297206	6.917302433	7.209954223	6.987207648	7.040419174	6.810000065	6.983359004	7.658446153	7.707846556	7.603890344	7.768528408	7.573155964	6.499532646	6.744074455	6.68416969	6.715272819	6.916318482	6.829857248	6.850739831	7.06958599	6.620530209	6.517767194	6.751018405	6.864132077	6.996629808	6.921034388	7.134983155
PSPTO_0136		alginate regulatory protein AlgR3	8.642396124	9.085361589	10.10165735	10.062073	9.188774474	10.60752312	9.580383555	9.13163654	9.660930174	9.313815075	9.738224905	10.71977041	9.391906456	9.681449017	8.927749359	9.615351516	9.211257725	9.720582429	9.329145176	9.526978399	9.472337345	9.817861576	9.65789458	9.561778427	8.95102189	9.638067093	9.663703931	9.791282289	9.153153637	9.415574002	9.41382941	9.473686323
PSPTO_0138		ABC transporter ATP-binding protein	9.42823186	9.208127199	8.880365896	8.678702401	9.198627204	7.742197118	9.203149801	9.317838136	9.306624491	9.352863743	9.222763146	8.651742889	9.004890216	9.212387303	8.758094373	9.105277427	8.353090266	9.211341196	9.435150161	9.288293964	9.172032666	9.13975454	9.269204874	9.153033143	9.369327139	9.191064933	9.089822191	9.176989833	9.34537131	9.371332784	9.097278543	9.060889934
PSPTO_0139		hypothetical protein	6.302317679	6.496552559	6.119260533	6.246273159	6.413505009	5.122716959	6.278734265	6.588449228	6.330029922	6.513704521	6.45804399	5.092524697	7.019837751	6.808593752	7.141508286	6.788200582	6.076480894	6.264698434	6.264808926	6.670685894	6.138731686	6.214461324	5.933847985	6.523285582	6.677949665	6.284739376	6.385725845	6.71172433	6.394051181	6.413903804	6.377428531	6.617128386
PSPTO_0140		homoserine/homoserine lactone efflux protein	5.995290414	5.837839433	5.357108321	5.252201935	5.397455961	5.242696627	5.456012304	5.369376678	5.554707631	5.615013485	5.29599537	6.04968919	7.004281447	7.191364592	7.1939601	6.888916709	6.774771575	5.430545513	5.296988579	5.453807064	5.103198366	5.605677169	5.648625117	5.372108951	5.425248749	4.727558763	5.780495094	6.01801385	5.555007574	5.701696173	5.516864305	5.90035776
PSPTO_0141		lead uptake protein	6.213294475	7.041453702	6.089018575	6.662016256	5.884089919	5.547254942	6.840410088	6.002283423	6.70235589	6.863544287	6.339499562	5.891987572	7.10527685	7.363133715	7.251674435	7.110962077	8.066775169	6.531591538	6.612243243	6.698963135	6.161887058	6.516188393	6.565206335	6.778169224	6.777979963	6.547576956	5.961182107	6.973531864	6.771557929	7.094035709	5.941457021	7.098725722
PSPTO_0144	prlC	oligopeptidase A	7.753249422	7.639064683	8.344859592	8.058215871	7.915013632	8.849675259	7.953793643	7.812590457	7.716671043	8.010719637	7.783917786	9.637983273	8.257786267	8.436409881	8.343654812	8.285216201	8.442797408	7.93306491	7.679449934	7.643807229	8.000870904	8.121855583	8.109907838	7.93846663	7.672169997	8.00663136	8.213940429	8.014642781	7.574498183	7.700902861	8.05391029	8.113884217
PSPTO_0145		hypothetical protein	7.144952193	7.052920183	7.303301629	7.61317554	6.852199371	8.386046414	7.120137321	7.146640582	7.084170096	6.954190686	6.973191244	8.009828739	8.464980631	8.531716902	8.205037087	8.66934587	8.813717837	6.91306921	7.159567472	6.837579942	7.131432864	7.136322245	7.399574529	7.049656132	7.353516957	6.688712781	7.045463822	7.227146535	7.089592168	7.13923012	7.273980552	7.228858527
PSPTO_0147		hypothetical protein	6.278169193	6.484035193	5.599000168	5.299396068	6.090066205	5.235475327	6.173720054	6.403383248	6.076521138	6.379062765	6.409613512	5.193787419	8.85380297	9.158538131	9.014565938	8.719795807	8.300267232	6.158360197	6.16974398	6.289177594	6.184638148	6.051856852	6.453557813	6.247991007	6.141497392	5.667265106	5.956419581	6.362316998	5.953224588	6.211252056	6.095366186	6.447278553
PSPTO_0149		hypothetical protein	6.631586156	6.810351398	6.660231776	7.113888924	6.824371107	7.19386989	6.731459757	6.468146325	6.697893788	6.628251898	6.726308691	6.86953422	7.354972201	7.523185178	7.174727783	7.278939244	7.007531384	6.488863469	6.650666264	6.728895978	6.517474243	6.683889009	6.492982659	6.659458328	6.634234629	6.99830147	6.594579482	6.654167558	6.960824032	6.795644658	6.728405317	7.031624844
PSPTO_0151		hypothetical protein	5.226282433	4.576509629	5.164833967	5.125696121	4.681147066	7.095079469	4.414813566	4.628408921	4.194497236	4.752306397	4.374449745	5.649743256	5.149426937	5.013013189	3.605262797	4.810880248	4.105552023	4.378017432	3.773194716	4.702407494	4.015086168	4.83066451	4.16196702	4.151129517	4.355969263	5.000331768	4.657760707	4.464371224	4.033434039	4.091170518	5.344963873	4.370377296
PSPTO_0152	osmC	osmotically inducible protein	7.603377869	6.484465199	7.72649199	7.230485608	7.443649281	10.1330783	6.489833077	6.683142255	6.72974594	6.462040427	6.355308411	8.577754842	6.209896172	5.659289399	5.53799791	6.442192283	7.065579224	6.450740421	6.235102062	5.972486902	7.042477587	6.653927566	6.898192346	6.458514695	6.395893606	7.059234703	6.938890823	6.581413274	6.599520264	6.311511026	8.00293801	6.535032099
PSPTO_0153		luciferase family protein	6.650860671	6.761576256	6.69175637	6.022086398	6.939030169	4.697377041	7.402962499	6.539829479	6.621047255	6.702319546	6.864321827	5.547565397	6.016311061	6.195706592	6.042322083	6.663314396	5.832690381	7.162834423	6.189417623	6.640244151	6.611198516	7.171135387	6.549590983	7.266241887	7.019557918	7.113760166	6.569172836	7.04925923	6.351513254	6.746959203	7.193139606	7.339440504
PSPTO_0154		hypothetical protein	6.495887546	5.573448908	6.414779066	6.310403237	6.256763264	7.873207803	5.226668044	5.143038063	5.235608648	5.460946203	4.630687531	6.827932206	5.709099672	5.968339706	5.531495551	5.995228614	7.352432076	5.351621773	4.779330363	4.998260276	5.751380049	5.51661184	4.964768808	5.319780872	5.031693772	5.760676665	5.70644535	5.402107891	5.41981392	5.389309382	7.16439525	5.47579213
PSPTO_0155		hypothetical protein	6.414794317	5.097824184	6.299641249	7.274386299	6.322086438	7.927609006	5.37146661	5.578820449	4.884195462	5.60826587	4.895609902	6.902398858	5.574735438	4.851195391	5.079554152	4.503001948	6.331244897	5.090537543	5.034975573	4.528316778	5.825188819	5.391396156	5.681248644	5.77254829	5.952917036	5.699473645	5.850993477	5.6507347	5.640359373	5.075149753	7.590385596	5.348115389
PSPTO_0156		hypothetical protein	10.9955617	9.719650968	10.23876087	10.13841892	10.57655905	12.16515065	9.601986388	10.18216668	9.771066705	9.948872843	9.608340845	10.65322559	8.189820403	8.721581332	8.395454165	9.004509551	9.613148896	9.342702307	9.6214498	9.354619079	9.972188812	9.68597909	9.906186785	9.710030213	9.916959742	9.87385315	9.978992758	9.483124009	9.903155903	9.705275586	10.89966917	9.193811148
PSPTO_0157	trpI	trpBA operon transcriptional activator	5.518433229	4.902126789	5.32972578	5.101835795	5.381104234	5.632788318	4.965196967	5.255675068	4.910422773	4.872301581	4.958991225	4.527851699	4.578474216	4.456146078	4.036349596	4.19541281	4.676096824	5.044382639	5.069846903	4.61709905	5.12276338	4.790599749	5.019569153	5.32241002	4.620320308	4.878924444	5.169698661	4.934365022	5.327365715	5.226255564	5.189245335	4.695691858
PSPTO_0158	trpB	tryptophan synthase subunit beta	9.082075252	8.971931217	9.725185668	9.441940792	9.400296534	10.0146433	9.268750897	9.331614931	9.380961451	9.33873771	9.29298215	10.34999535	7.53233247	7.518906488	7.422398148	7.71743072	8.453705778	9.354245926	9.326421786	9.202938973	9.189822823	9.211194179	9.419361524	9.153869549	9.51736282	9.76935108	9.191927333	9.177099468	9.193284131	9.076833492	9.573015934	9.105921539
PSPTO_0159	trpA	tryptophan synthase subunit alpha	8.034647882	7.780013561	8.342504062	8.301905	8.278848673	8.602603505	8.083325669	8.222887476	7.984191458	8.138880378	7.846838095	9.064118103	6.744396833	6.823781536	6.969197244	6.878757594	7.137000344	7.993474824	8.04733625	8.090320292	8.046881135	8.018891714	7.93155286	8.236701032	8.32464254	8.212799092	8.247503993	8.156960115	8.051725857	8.105245102	8.438754848	8.39312743
PSPTO_0161		hypothetical protein	5.970195241	4.606891909	5.081554931	4.999657251	5.41135891	5.795913035	3.697770871	5.503121775	4.222138539	4.090081928	4.259721041	6.261780438	3.69671223	3.454599522	3.225859289	3.945937336	3.852692328	4.191930597	4.187164488	4.275514248	4.624119042	4.314387207	4.749722616	3.824802014	4.169147999	4.542363154	4.900529717	4.507152553	4.357007557	4.379984883	5.621735777	2.836078917
PSPTO_0162		3-oxoadipate enol-lactone hydrolase family protein	7.761392234	7.868060098	7.777441214	8.289988345	7.694728377	6.863748702	7.790228823	7.869420609	7.760983823	7.929726988	7.742095373	7.454053299	7.677422677	7.174758019	6.567986173	6.924383403	7.923604982	7.72736454	7.917561011	7.564699286	7.962082024	7.757391353	8.276900374	7.678515385	7.384944079	7.77070851	7.741083319	7.3086918	8.171741755	7.840270837	7.686075197	7.880698668
PSPTO_0165		sulfatase family protein	8.691185681	8.535076953	8.822239859	8.598460687	8.824206589	8.624460437	8.640187467	8.822996619	8.806150938	8.824473866	8.725896732	9.219751261	8.130692031	8.269281237	8.200609184	8.461014989	8.1817453	8.636031117	8.758428993	8.659927756	8.814985115	8.700598009	8.803392979	8.909947742	8.580324838	8.535641567	8.736015152	8.590676792	8.576475908	8.554430824	8.872178197	8.760712056
PSPTO_0166		"glycine/betaine family, ABC transporter, substrate-binding protein"	6.291715101	6.33072417	6.863160571	6.729945483	6.293063612	6.508586448	6.30582536	6.152996049	5.984657624	6.250552038	6.286230395	7.349759521	6.078081515	5.81625506	5.623827888	6.447796594	6.621776976	6.53525058	5.961505596	6.307353189	6.503214688	6.448180542	6.466538013	6.175844034	6.098381369	6.484545939	6.178289091	6.131018148	6.226397788	6.155604955	6.334734321	6.310152671
