,Time in tree,Genetic_Diversity,Num_gene_events,GC_content
DAKCFMEO_04504,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_02210,7.652399999999999,0.056,0.0,NULL
DAKCFMEO_03307,7.652399999999999,0.033,0.0,NULL
DAKCFMEO_04812,7.652399999999999,0.041,0.0,NULL
DAKCFMEO_04836,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_02389,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_04800,7.652399999999999,0.049,0.0,NULL
DAKCFMEO_04799,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_04254,7.652399999999999,0.047,0.0,NULL
DAKCFMEO_00964,7.652399999999999,0.055,0.0,NULL
DAKCFMEO_04237,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_04519,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_03606,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_00397,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_03595,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_00862,7.652399999999999,0.067,0.0,NULL
DAKCFMEO_01564,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_04167,7.652399999999999,0.055,0.0,NULL
DAKCFMEO_03162,7.652399999999999,0.058,0.0,NULL
DAKCFMEO_03769,7.652399999999999,0.061,0.0,NULL
DAKCFMEO_01877,7.652399999999999,0.057,0.0,NULL
DAKCFMEO_01561,7.652399999999999,0.041,0.0,NULL
DAKCFMEO_03597,7.652399999999999,0.048,0.0,NULL
DAKCFMEO_01646,7.652399999999999,0.021,0.0,NULL
DAKCFMEO_01536,7.652399999999999,0.025,0.0,NULL
DAKCFMEO_01523,7.652399999999999,0.031,0.0,NULL
DAKCFMEO_01539,7.652399999999999,0.025,0.0,NULL
DAKCFMEO_01538,7.652399999999999,0.028,0.0,NULL
DAKCFMEO_01515,7.652399999999999,0.011,0.0,NULL
DAKCFMEO_04339,7.652399999999999,0.036,0.0,NULL
DAKCFMEO_05158,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_00031,7.652399999999999,0.059,0.0,NULL
DAKCFMEO_04350,7.652399999999999,0.02,0.0,NULL
DAKCFMEO_05004,7.652399999999999,0.052,0.0,NULL
DAKCFMEO_05103,7.652399999999999,0.038,0.0,NULL
DAKCFMEO_05113,7.652399999999999,0.034,0.0,NULL
DAKCFMEO_05061,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_00083,7.652399999999999,0.047,0.0,NULL
DAKCFMEO_05167,7.652399999999999,0.041,0.0,NULL
DAKCFMEO_04772,7.652399999999999,0.084,0.0,NULL
DAKCFMEO_03172,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_03030,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_05143,7.652399999999999,0.061,0.0,NULL
DAKCFMEO_03257,7.652399999999999,0.035,0.0,NULL
DAKCFMEO_00709,7.652399999999999,0.048,0.0,NULL
DAKCFMEO_04176,7.652399999999999,0.041,0.0,NULL
DAKCFMEO_03180,7.652399999999999,0.041,0.0,NULL
DAKCFMEO_03351,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_03123,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_02739,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_03308,7.652399999999999,0.062,0.0,NULL
DAKCFMEO_02735,7.652399999999999,0.046,0.0,NULL
DAKCFMEO_03170,7.652399999999999,0.041,0.0,NULL
DAKCFMEO_01966,7.652399999999999,0.059,0.0,NULL
DAKCFMEO_02517,7.652399999999999,0.057,0.0,NULL
DAKCFMEO_04913,7.652399999999999,0.067,0.0,NULL
DAKCFMEO_01831,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_03127,7.652399999999999,0.021,0.0,NULL
DAKCFMEO_04981,7.652399999999999,0.067,0.0,NULL
DAKCFMEO_03474,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_00193,7.652399999999999,0.049,0.0,NULL
DAKCFMEO_00213,7.652399999999999,0.074,0.0,NULL
DAKCFMEO_05059,7.652399999999999,0.034,0.0,NULL
DAKCFMEO_00094,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_03511,7.652399999999999,0.009,0.0,NULL
DAKCFMEO_03642,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_04302,7.652399999999999,0.041,0.0,NULL
DAKCFMEO_04778,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_05248,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_03418,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_03588,7.652399999999999,0.041,0.0,NULL
DAKCFMEO_03610,7.652399999999999,0.032,0.0,NULL
DAKCFMEO_02984,7.652399999999999,0.048,0.0,NULL
DAKCFMEO_04933,7.652399999999999,0.052,0.0,NULL
DAKCFMEO_04924,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_04910,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_04896,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_04893,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_04879,7.652399999999999,0.034,0.0,NULL
DAKCFMEO_02386,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_01598,7.652399999999999,0.027,0.0,NULL
DAKCFMEO_02318,7.652399999999999,0.029,0.0,NULL
DAKCFMEO_03167,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_04556,7.652399999999999,0.031,0.0,NULL
DAKCFMEO_03761,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_00221,7.652399999999999,0.035,0.0,NULL
DAKCFMEO_02305,7.652399999999999,0.056,0.0,NULL
DAKCFMEO_01506,7.652399999999999,0.063,0.0,NULL
DAKCFMEO_00161,7.652399999999999,0.065,0.0,NULL
DAKCFMEO_05259,7.652399999999999,0.071,0.0,NULL
DAKCFMEO_01675,7.652399999999999,0.063,0.0,NULL
DAKCFMEO_05205,7.652399999999999,0.061,0.0,NULL
DAKCFMEO_04957,7.652399999999999,0.034,0.0,NULL
DAKCFMEO_03214,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_03495,7.652399999999999,0.02,0.0,NULL
DAKCFMEO_04493,7.652399999999999,0.028,0.0,NULL
DAKCFMEO_04517,7.652399999999999,0.059,0.0,NULL
DAKCFMEO_01706,7.652399999999999,0.025,0.0,NULL
DAKCFMEO_00357,7.652399999999999,0.056,0.0,NULL
DAKCFMEO_01034,7.652399999999999,0.07,0.0,NULL
DAKCFMEO_01309,7.652399999999999,0.068,0.0,NULL
DAKCFMEO_02761,7.652399999999999,0.047,0.0,NULL
DAKCFMEO_03210,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_03568,7.652399999999999,0.035,0.0,NULL
DAKCFMEO_05141,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_01834,7.652399999999999,0.056,0.0,NULL
DAKCFMEO_02987,7.652399999999999,0.052,0.0,NULL
DAKCFMEO_00476,7.652399999999999,0.058,0.0,NULL
DAKCFMEO_03212,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_00375,7.652399999999999,0.046,0.0,NULL
DAKCFMEO_03532,7.652399999999999,0.015,0.0,NULL
DAKCFMEO_04807,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_00711,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_00044,7.652399999999999,0.056,0.0,NULL
DAKCFMEO_00115,7.652399999999999,0.059,0.0,NULL
DAKCFMEO_01511,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_00287,7.652399999999999,0.056,0.0,NULL
DAKCFMEO_04565,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_04869,7.652399999999999,0.048,0.0,NULL
DAKCFMEO_03350,7.652399999999999,0.034,0.0,NULL
DAKCFMEO_03575,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_04193,7.652399999999999,0.035,0.0,NULL
DAKCFMEO_02555,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_04220,7.652399999999999,0.056,0.0,NULL
DAKCFMEO_04897,7.652399999999999,0.059,0.0,NULL
DAKCFMEO_02726,7.652399999999999,0.059,0.0,NULL
DAKCFMEO_01607,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_01843,7.652399999999999,0.049,0.0,NULL
DAKCFMEO_01848,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_01909,7.652399999999999,0.017,0.0,NULL
DAKCFMEO_01874,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_03670,7.652399999999999,0.058,0.0,NULL
DAKCFMEO_05035,7.652399999999999,0.061,0.0,NULL
DAKCFMEO_01947,7.652399999999999,0.035,0.0,NULL
DAKCFMEO_05258,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_00165,7.652399999999999,0.076,0.0,NULL
DAKCFMEO_00160,7.652399999999999,0.032,0.0,NULL
DAKCFMEO_00048,7.652399999999999,0.023,0.0,NULL
DAKCFMEO_04765,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_02962,7.652399999999999,0.027,0.0,NULL
DAKCFMEO_05042,7.652399999999999,0.028,0.0,NULL
DAKCFMEO_00599,7.652399999999999,0.052,0.0,NULL
DAKCFMEO_00348,7.652399999999999,0.027,0.0,NULL
DAKCFMEO_00450,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_00084,7.652399999999999,0.048,0.0,NULL
DAKCFMEO_04154,7.652399999999999,0.065,0.0,NULL
DAKCFMEO_00702,7.652399999999999,0.07,0.0,NULL
DAKCFMEO_03268,7.652399999999999,0.056,0.0,NULL
DAKCFMEO_00293,7.652399999999999,0.052,0.0,NULL
DAKCFMEO_02129,7.652399999999999,0.034,0.0,NULL
DAKCFMEO_04164,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_01911,7.652399999999999,0.034,0.0,NULL
DAKCFMEO_01912,7.652399999999999,0.032,0.0,NULL
DAKCFMEO_01838,7.652399999999999,0.048,0.0,NULL
DAKCFMEO_00133,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_01186,7.652399999999999,0.061,0.0,NULL
DAKCFMEO_03274,7.652399999999999,0.047,0.0,NULL
DAKCFMEO_03165,7.652399999999999,0.064,0.0,NULL
DAKCFMEO_02188,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_03335,7.652399999999999,0.032,0.0,NULL
DAKCFMEO_02603,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_00897,7.652399999999999,0.059,0.0,NULL
DAKCFMEO_04522,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_04313,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_04362,7.652399999999999,0.063,0.0,NULL
DAKCFMEO_01847,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_01839,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_01972,7.652399999999999,0.024,0.0,NULL
DAKCFMEO_02267,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_01302,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_01526,7.652399999999999,0.033,0.0,NULL
DAKCFMEO_00134,7.652399999999999,0.058,0.0,NULL
DAKCFMEO_04818,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_04902,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_00805,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_01996,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_02696,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_02944,7.652399999999999,0.055,0.0,NULL
DAKCFMEO_01867,7.652399999999999,0.078,0.0,NULL
DAKCFMEO_00418,7.652399999999999,0.052,0.0,NULL
DAKCFMEO_04512,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_04967,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_03598,7.652399999999999,0.046,0.0,NULL
DAKCFMEO_03562,7.652399999999999,0.07,0.0,NULL
DAKCFMEO_02844,7.652399999999999,0.035,0.0,NULL
DAKCFMEO_01206,7.652399999999999,0.069,0.0,NULL
DAKCFMEO_00274,7.652399999999999,0.058,0.0,NULL
DAKCFMEO_03463,7.652399999999999,0.075,0.0,NULL
DAKCFMEO_01592,7.652399999999999,0.03,0.0,NULL
DAKCFMEO_04669,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_00691,7.652399999999999,0.07,0.0,NULL
DAKCFMEO_03005,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_02533,7.652399999999999,0.067,0.0,NULL
DAKCFMEO_02589,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_00550,7.652399999999999,0.047,0.0,NULL
DAKCFMEO_00631,7.652399999999999,0.058,0.0,NULL
DAKCFMEO_02805,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_02860,7.652399999999999,0.034,0.0,NULL
DAKCFMEO_02856,7.652399999999999,0.058,0.0,NULL
DAKCFMEO_02842,7.652399999999999,0.038,0.0,NULL
DAKCFMEO_02212,7.652399999999999,0.041,0.0,NULL
DAKCFMEO_02861,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_01691,7.652399999999999,0.038,0.0,NULL
DAKCFMEO_04864,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_02920,7.652399999999999,0.066,0.0,NULL
DAKCFMEO_03211,7.652399999999999,0.049,0.0,NULL
DAKCFMEO_05047,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_05082,7.652399999999999,0.036,0.0,NULL
DAKCFMEO_05087,7.652399999999999,0.041,0.0,NULL
DAKCFMEO_05091,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_05006,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_05015,7.652399999999999,0.056,0.0,NULL
DAKCFMEO_05022,7.652399999999999,0.048,0.0,NULL
DAKCFMEO_05029,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_04979,7.652399999999999,0.038,0.0,NULL
DAKCFMEO_00577,7.652399999999999,0.047,0.0,NULL
DAKCFMEO_04988,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_05034,7.652399999999999,0.049,0.0,NULL
DAKCFMEO_02197,7.652399999999999,0.03,0.0,NULL
DAKCFMEO_02304,7.652399999999999,0.066,0.0,NULL
DAKCFMEO_03708,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_04378,7.652399999999999,0.058,0.0,NULL
DAKCFMEO_02950,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_01995,7.652399999999999,0.035,0.0,NULL
DAKCFMEO_04177,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_04099,7.652399999999999,0.074,0.0,NULL
DAKCFMEO_00661,7.652399999999999,0.06,0.0,NULL
DAKCFMEO_00635,7.652399999999999,0.07,0.0,NULL
DAKCFMEO_03592,7.652399999999999,0.056,0.0,NULL
DAKCFMEO_03574,7.652399999999999,0.067,0.0,NULL
DAKCFMEO_04146,7.652399999999999,0.058,0.0,NULL
DAKCFMEO_01502,7.652399999999999,0.086,0.0,NULL
DAKCFMEO_03556,7.652399999999999,0.064,0.0,NULL
DAKCFMEO_05179,7.652399999999999,0.03,0.0,NULL
DAKCFMEO_01960,7.652399999999999,0.034,0.0,NULL
DAKCFMEO_02292,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_01946,7.652399999999999,0.048,0.0,NULL
DAKCFMEO_04341,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_00670,7.652399999999999,0.063,0.0,NULL
DAKCFMEO_02382,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_03198,7.652399999999999,0.032,0.0,NULL
DAKCFMEO_03196,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_03359,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_02867,7.652399999999999,0.049,0.0,NULL
DAKCFMEO_00803,7.652399999999999,0.067,0.0,NULL
DAKCFMEO_03205,7.652399999999999,0.035,0.0,NULL
DAKCFMEO_01213,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_04129,7.652399999999999,0.073,0.0,NULL
DAKCFMEO_02253,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_01245,7.652399999999999,0.064,0.0,NULL
DAKCFMEO_03124,7.652399999999999,0.01,0.0,NULL
DAKCFMEO_02192,7.652399999999999,0.041,0.0,NULL
DAKCFMEO_02190,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_00082,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_00108,7.652399999999999,0.062,0.0,NULL
DAKCFMEO_01908,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_01822,7.652399999999999,0.056,0.0,NULL
DAKCFMEO_04377,7.652399999999999,0.058,0.0,NULL
DAKCFMEO_04026,7.652399999999999,0.029,0.0,NULL
DAKCFMEO_02556,7.652399999999999,0.021,0.0,NULL
DAKCFMEO_00233,7.652399999999999,0.058,0.0,NULL
DAKCFMEO_04263,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_04300,7.652399999999999,0.057,0.0,NULL
DAKCFMEO_04349,7.652399999999999,0.027,0.0,NULL
DAKCFMEO_04236,7.652399999999999,0.025,0.0,NULL
DAKCFMEO_04337,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_04245,7.652399999999999,0.009,0.0,NULL
DAKCFMEO_04200,7.652399999999999,0.031,0.0,NULL
DAKCFMEO_04229,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_04221,7.652399999999999,0.031,0.0,NULL
DAKCFMEO_04364,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_01364,7.652399999999999,0.055,0.0,NULL
DAKCFMEO_02538,7.652399999999999,0.032,0.0,NULL
DAKCFMEO_02869,7.652399999999999,0.047,0.0,NULL
DAKCFMEO_03601,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_03423,7.652399999999999,0.058,0.0,NULL
DAKCFMEO_02751,7.652399999999999,0.06,0.0,NULL
DAKCFMEO_04821,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_04855,7.652399999999999,0.058,0.0,NULL
DAKCFMEO_04856,7.652399999999999,0.046,0.0,NULL
DAKCFMEO_04846,7.652399999999999,0.057,0.0,NULL
DAKCFMEO_02759,7.652399999999999,0.058,0.0,NULL
DAKCFMEO_00610,7.652399999999999,0.036,0.0,NULL
DAKCFMEO_03978,7.652399999999999,0.064,0.0,NULL
DAKCFMEO_05157,7.652399999999999,0.064,0.0,NULL
DAKCFMEO_03192,7.652399999999999,0.049,0.0,NULL
DAKCFMEO_02564,7.652399999999999,0.075,0.0,NULL
DAKCFMEO_04674,7.652399999999999,0.074,0.0,NULL
DAKCFMEO_04756,7.652399999999999,0.082,0.0,NULL
DAKCFMEO_04304,7.652399999999999,0.041,0.0,NULL
DAKCFMEO_05050,7.652399999999999,0.038,0.0,NULL
DAKCFMEO_02850,7.652399999999999,0.081,0.0,NULL
DAKCFMEO_00569,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_04242,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_02811,7.652399999999999,0.056,0.0,NULL
DAKCFMEO_04557,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_02264,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_05218,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_01608,7.652399999999999,0.047,0.0,NULL
DAKCFMEO_00564,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_00552,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_00551,7.652399999999999,0.031,0.0,NULL
DAKCFMEO_00533,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_02731,7.652399999999999,0.062,0.0,NULL
DAKCFMEO_02734,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_03304,7.652399999999999,0.055,0.0,NULL
DAKCFMEO_02718,7.652399999999999,0.056,0.0,NULL
DAKCFMEO_03333,7.652399999999999,0.038,0.0,NULL
DAKCFMEO_03354,7.652399999999999,0.03,0.0,NULL
DAKCFMEO_00723,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_01491,7.652399999999999,0.058,0.0,NULL
DAKCFMEO_04511,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_04244,7.652399999999999,0.013,0.0,NULL
DAKCFMEO_03033,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_05192,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_04974,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_00896,7.652399999999999,0.072,0.0,NULL
DAKCFMEO_01660,7.652399999999999,0.036,0.0,NULL
DAKCFMEO_04115,7.652399999999999,0.073,0.0,NULL
DAKCFMEO_02532,7.652399999999999,0.067,0.0,NULL
DAKCFMEO_00806,7.652399999999999,0.06,0.0,NULL
DAKCFMEO_02845,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_02021,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_04233,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_00345,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_01507,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_03621,7.652399999999999,0.047,0.0,NULL
DAKCFMEO_03261,7.652399999999999,0.012,0.0,NULL
DAKCFMEO_03262,7.652399999999999,0.016,0.0,NULL
DAKCFMEO_03338,7.652399999999999,0.03,0.0,NULL
DAKCFMEO_02978,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_00085,7.652399999999999,0.049,0.0,NULL
DAKCFMEO_00751,7.652399999999999,0.052,0.0,NULL
DAKCFMEO_00700,7.652399999999999,0.067,0.0,NULL
DAKCFMEO_03393,7.652399999999999,0.061,0.0,NULL
DAKCFMEO_00172,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_01951,7.652399999999999,0.041,0.0,NULL
DAKCFMEO_04508,7.652399999999999,0.035,0.0,NULL
DAKCFMEO_03762,7.652399999999999,0.046,0.0,NULL
DAKCFMEO_03663,7.652399999999999,0.079,0.0,NULL
DAKCFMEO_00225,7.652399999999999,0.049,0.0,NULL
DAKCFMEO_03570,7.652399999999999,0.027,0.0,NULL
DAKCFMEO_04287,7.652399999999999,0.038,0.0,NULL
DAKCFMEO_04148,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_01514,7.652399999999999,0.049,0.0,NULL
DAKCFMEO_02170,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_01439,7.652399999999999,0.064,0.0,NULL
DAKCFMEO_04931,7.652399999999999,0.058,0.0,NULL
DAKCFMEO_04975,7.652399999999999,0.055,0.0,NULL
DAKCFMEO_04953,7.652399999999999,0.057,0.0,NULL
DAKCFMEO_04935,7.652399999999999,0.058,0.0,NULL
DAKCFMEO_05024,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_04995,7.652399999999999,0.059,0.0,NULL
DAKCFMEO_03426,7.652399999999999,0.057,0.0,NULL
DAKCFMEO_03415,7.652399999999999,0.066,0.0,NULL
DAKCFMEO_01865,7.652399999999999,0.073,0.0,NULL
DAKCFMEO_03652,7.652399999999999,0.059,0.0,NULL
DAKCFMEO_04945,7.652399999999999,0.027,0.0,NULL
DAKCFMEO_04819,7.652399999999999,0.068,0.0,NULL
DAKCFMEO_01824,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_04769,7.652399999999999,0.028,0.0,NULL
DAKCFMEO_02176,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_03258,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_02333,7.652399999999999,0.041,0.0,NULL
DAKCFMEO_01602,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_01604,7.652399999999999,0.048,0.0,NULL
DAKCFMEO_03006,7.652399999999999,0.065,0.0,NULL
DAKCFMEO_00623,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_04191,7.652399999999999,0.022,0.0,NULL
DAKCFMEO_00554,7.652399999999999,0.064,0.0,NULL
DAKCFMEO_01251,7.652399999999999,0.016,0.0,NULL
DAKCFMEO_01260,7.652399999999999,0.035,0.0,NULL
DAKCFMEO_00338,7.652399999999999,0.061,0.0,NULL
DAKCFMEO_01293,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_01295,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_00659,7.652399999999999,0.066,0.0,NULL
DAKCFMEO_04214,7.652399999999999,0.06,0.0,NULL
DAKCFMEO_02286,7.652399999999999,0.064,0.0,NULL
DAKCFMEO_02300,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_02282,7.652399999999999,0.055,0.0,NULL
DAKCFMEO_02351,7.652399999999999,0.058,0.0,NULL
DAKCFMEO_02809,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_02799,7.652399999999999,0.061,0.0,NULL
DAKCFMEO_01993,7.652399999999999,0.055,0.0,NULL
DAKCFMEO_00714,7.652399999999999,0.033,0.0,NULL
DAKCFMEO_02235,7.652399999999999,0.075,0.0,NULL
DAKCFMEO_00663,7.652399999999999,0.061,0.0,NULL
DAKCFMEO_02231,7.652399999999999,0.057,0.0,NULL
DAKCFMEO_00644,7.652399999999999,0.018,0.0,NULL
DAKCFMEO_04197,7.652399999999999,0.052,0.0,NULL
DAKCFMEO_01861,7.652399999999999,0.052,0.0,NULL
DAKCFMEO_02521,7.652399999999999,0.116,0.0,NULL
DAKCFMEO_02285,7.652399999999999,0.078,0.0,NULL
DAKCFMEO_02397,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_02953,7.652399999999999,0.082,0.0,NULL
DAKCFMEO_05189,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_01600,7.652399999999999,0.059,0.0,NULL
DAKCFMEO_04731,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_00295,7.652399999999999,0.06,0.0,NULL
DAKCFMEO_03242,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_02548,7.652399999999999,0.028,0.0,NULL
DAKCFMEO_02847,7.652399999999999,0.041,0.0,NULL
DAKCFMEO_02550,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_05120,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_02336,7.652399999999999,0.066,0.0,NULL
DAKCFMEO_01612,7.652399999999999,0.068,0.0,NULL
DAKCFMEO_02511,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_02528,7.652399999999999,0.036,0.0,NULL
DAKCFMEO_02261,7.652399999999999,0.052,0.0,NULL
DAKCFMEO_05135,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_00180,7.652399999999999,0.047,0.0,NULL
DAKCFMEO_05026,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_04823,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_01531,7.652399999999999,0.025,0.0,NULL
DAKCFMEO_02331,7.652399999999999,0.017,0.0,NULL
DAKCFMEO_02806,7.652399999999999,0.048,0.0,NULL
DAKCFMEO_02826,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_00924,7.652399999999999,0.077,0.0,NULL
DAKCFMEO_04816,7.652399999999999,0.048,0.0,NULL
DAKCFMEO_04839,7.652399999999999,0.064,0.0,NULL
DAKCFMEO_01751,7.652399999999999,0.07,0.0,NULL
DAKCFMEO_05204,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_03296,7.652399999999999,0.048,0.0,NULL
DAKCFMEO_02724,7.652399999999999,0.076,0.0,NULL
DAKCFMEO_03349,7.652399999999999,0.055,0.0,NULL
DAKCFMEO_04865,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_03341,7.652399999999999,0.027,0.0,NULL
DAKCFMEO_02800,7.652399999999999,0.034,0.0,NULL
DAKCFMEO_04875,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_00305,7.652399999999999,0.017,0.0,NULL
DAKCFMEO_00142,7.652399999999999,0.089,0.0,NULL
DAKCFMEO_04307,7.652399999999999,0.066,0.0,NULL
DAKCFMEO_00158,7.652399999999999,0.033,0.0,NULL
DAKCFMEO_04365,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_00400,7.652399999999999,0.06,0.0,NULL
DAKCFMEO_05160,7.652399999999999,0.037,0.0,NULL
